가게 이름,업종구분,주소,URL
우주미,한식,서울 은평구 은평로 185 우주미,https://pcmap.place.naver.com/restaurant/34581624/review/visitor#
뚜띠쿠치나 응암점,이탈리아음식,서울 은평구 증산로 465,https://pcmap.place.naver.com/restaurant/37332981/review/visitor#
봉희설렁탕 본점,"곰탕,설렁탕",서울 은평구 증산로 413,https://pcmap.place.naver.com/restaurant/19866495/review/visitor#
목노집,"육류,고기요리",서울 은평구 연서로28길 10,https://pcmap.place.naver.com/restaurant/12836504/review/visitor#
멘야다이고미 본점,일본식라면,서울 은평구 통일로 889 1층,https://pcmap.place.naver.com/restaurant/279485521/review/visitor#
보들이쭈꾸미,주꾸미요리,서울 은평구 은평로 46 두원빌딩,https://pcmap.place.naver.com/restaurant/37867135/review/visitor#
봉평옹심이메밀칼국수,"칼국수,만두",서울 은평구 연서로 247 1층,https://pcmap.place.naver.com/restaurant/37293237/review/visitor#
스와가트 은평뉴타운점,양식,서울 은평구 통일로 1030 헤스티아1차상가 2층 207호,https://pcmap.place.naver.com/restaurant/37555478/review/visitor#
명인갈비 응암점,"육류,고기요리",서울 은평구 응암로12길 4 1층,https://pcmap.place.naver.com/restaurant/1106205934/review/visitor#
미소복 원조 양평해장국,해장국,서울 은평구 연서로 203,https://pcmap.place.naver.com/restaurant/21037830/review/visitor#
동궁찜닭 은평연신내점,찜닭,서울 은평구 연서로29길 14-12 2층 동궁찜닭 은평점,https://pcmap.place.naver.com/restaurant/1480019975/review/visitor#
떡산,떡볶이,서울 은평구 연서로 247-1,https://pcmap.place.naver.com/restaurant/1200013040/review/visitor#
스위츠 마인,베이커리,서울 은평구 은평로3길 24 1층,https://pcmap.place.naver.com/restaurant/1344773660/review/visitor#
내고향 막창&소금구이,"육류,고기요리","서울 은평구 진흥로 144 1층 101,102호",https://pcmap.place.naver.com/restaurant/1097530912/review/visitor#
소야일식,일식당,서울 은평구 불광로14길 4 더클래스 1층,https://pcmap.place.naver.com/restaurant/1442053229/review/visitor#
깡통그릴,돼지고기구이,서울 은평구 응암로9길 19-1 1층 깡통그릴,https://pcmap.place.naver.com/restaurant/1112205933/review/visitor#
김복남맥주 연신내점,"맥주,호프",서울 은평구 연서로29길 20-5 1층 김복남맥주 연신내점 술집,https://pcmap.place.naver.com/restaurant/1680858209/review/visitor#
히카리 우동,"우동,소바",서울 은평구 가좌로 190 히카리 우동,https://pcmap.place.naver.com/restaurant/38676249/review/visitor#
머슴과마님 은평점,"백숙,삼계탕",서울 은평구 응암로 369-1,https://pcmap.place.naver.com/restaurant/1389319783/review/visitor#
은평닭곰탕,"곰탕,설렁탕",서울 은평구 연서로3길 5 은평닭곰탕,https://pcmap.place.naver.com/restaurant/1138580695/review/visitor#
도리연닭도리탕 연신내점,닭볶음탕,서울 은평구 연서로27길 20 1층,https://pcmap.place.naver.com/restaurant/1018639471/review/visitor#
치즈당 대왕카스테라 연신내점,"카페,디저트",서울 은평구 통일로83길 5-4 1층 치즈당,https://pcmap.place.naver.com/restaurant/1559825203/review/visitor#
양촌리 은평점,한식,서울 은평구 은평로 141,https://pcmap.place.naver.com/restaurant/20135167/review/visitor#
삿뽀로 녹번점,일식당,서울 은평구 서오릉로 4 삼진빌딩 3층,https://pcmap.place.naver.com/restaurant/36663451/review/visitor#
쉐멩돌,프랑스음식,서울 은평구 진관4로 48-17 상가 709동 102호,https://pcmap.place.naver.com/restaurant/1305906825/review/visitor#
