가게 이름,업종구분,주소,URL
노들솥뚜껑,"육류,고기요리",서울 동작구 만양로18길 14 1층,https://pcmap.place.naver.com/restaurant/1879423846/review/visitor#
와우신내떡,떡볶이,서울 동작구 만양로14가길 3 1층,https://pcmap.place.naver.com/restaurant/12822861/review/visitor#
상남스시,"초밥,롤",서울 동작구 여의대방로24길 64 1층,https://pcmap.place.naver.com/restaurant/37691264/review/visitor#
황금수산,생선회,서울 동작구 상도로 48 1층,https://pcmap.place.naver.com/restaurant/1362497823/review/visitor#
터방내,카페,서울 동작구 흑석로 101-7,https://pcmap.place.naver.com/restaurant/19885998/review/visitor#
심원,중식당,서울 동작구 신대방길 107 1층,https://pcmap.place.naver.com/restaurant/1463319269/review/visitor#
노아이디어피자 이수본점,피자,서울 동작구 동작대로33가길 5 1층 102호,https://pcmap.place.naver.com/restaurant/1071004649/review/visitor#
윤공 Korean Bistro,요리주점,서울 동작구 동작대로7길 49 1층,https://pcmap.place.naver.com/restaurant/1226807259/review/visitor#
돌쇠와석쇠 남성점,돼지고기구이,서울 동작구 솔밭로 110,https://pcmap.place.naver.com/restaurant/13558011/review/visitor#
노량진수산시장횟집 태평양수산,생선회,서울 동작구 노들로 674 활어1층 119호,https://pcmap.place.naver.com/restaurant/33879439/review/visitor#
맛있는뎅,"오뎅,꼬치",서울 동작구 동작대로7길 21 1층 맛있는뎅,https://pcmap.place.naver.com/restaurant/1094384766/review/visitor#
함지박,한식,서울 동작구 상도로37길 68-1 1층,https://pcmap.place.naver.com/restaurant/20876679/review/visitor#
꾸숑,양식,서울 동작구 동작대로 157-4 우측 1층,https://pcmap.place.naver.com/restaurant/1933328109/review/visitor#
탭하우스더슈라인,양식,서울 동작구 상도로37길 32 1층,https://pcmap.place.naver.com/restaurant/37704358/review/visitor#
닭발집,닭발,서울 동작구 장승배기로 123-1 2층,https://pcmap.place.naver.com/restaurant/38003229/review/visitor#
커리야,인도음식,서울 동작구 흑석로 97-4 1층 커리야,https://pcmap.place.naver.com/restaurant/38692918/review/visitor#
신사펍 이수,"맥주,호프",서울 동작구 동작대로 129 이호빌딩 4층,https://pcmap.place.naver.com/restaurant/219290126/review/visitor#
팔각도 이수역점,닭갈비,서울 동작구 동작대로27다길 12 1층,https://pcmap.place.naver.com/restaurant/1628637260/review/visitor#
정작가의 막걸리집,"전통,민속주점",서울 동작구 동작대로33가길 8,https://pcmap.place.naver.com/restaurant/1982822981/review/visitor#
