가게 이름,업종구분,주소,URL
조개창고 방배점,조개요리,서울 서초구 방배로 147 3층,https://pcmap.place.naver.com/restaurant/37812102/review/visitor#
프릳츠 양재점,"카페,디저트",서울 서초구 강남대로37길 24-11,https://pcmap.place.naver.com/restaurant/460950912/review/visitor#
진구곱창,"곱창,막창,양",서울 서초구 서초대로75길 37 1층 진구곱창,https://pcmap.place.naver.com/restaurant/1030684001/review/visitor#
대성도가니탕 서초점,한식,서울 서초구 반포대로30길 60 1층,https://pcmap.place.naver.com/restaurant/1918272908/review/visitor#
옛날농장 매헌점,"육류,고기요리",서울 서초구 강남대로16길 4,https://pcmap.place.naver.com/restaurant/30975916/review/visitor#
라멘모토,일본식라면,서울 서초구 신반포로 333 1F,https://pcmap.place.naver.com/restaurant/20550982/review/visitor#
미우야,일식당,서울 서초구 강남대로23길 90 기정빌딩 1층,https://pcmap.place.naver.com/restaurant/21259234/review/visitor#
바베큐랩,"육류,고기요리",서울 서초구 마방로10길 18-13,https://pcmap.place.naver.com/restaurant/1202187934/review/visitor#
흑산도홍탁,생선회,서울 서초구 방배천로 44,https://pcmap.place.naver.com/restaurant/18222158/review/visitor#
마루심 반포점,"장어,먹장어요리",서울 서초구 고무래로10길 10 청구빌딩 1층,https://pcmap.place.naver.com/restaurant/20206990/review/visitor#
대나무골한정식,한정식,서울 서초구 법원로3길 15 영포빌딩 지하1층,https://pcmap.place.naver.com/restaurant/13195491/review/visitor#
라그릴리아 양재점,이탈리아음식,서울 서초구 남부순환로 2620 1층,https://pcmap.place.naver.com/restaurant/12962167/review/visitor#
일식대서양 서초교대점,일식당,"서울 서초구 법원로1길 7 1층, 2층",https://pcmap.place.naver.com/restaurant/1502328947/review/visitor#
한성양꼬치 교대2호점,양꼬치,서울 서초구 서초대로50길 63,https://pcmap.place.naver.com/restaurant/1225478882/review/visitor#
